t_rel,cgroup_bytes,kernel_rss,kernel_pss,claude_rss,claude_pss,health_observed,health_claude_rss,health_kernel_rss
556.586,3340853248,15798272,13872128,283136000,281210880,3340853248,283136000,15798272
557.092,3340668928,15798272,13872128,282849280,280899584,3340668928,282849280,15798272
557.598,3341078528,15798272,13872128,283111424,281284608,3341078528,283111424,15798272
558.105,3340894208,15798272,13872128,282845184,280899584,3340894208,282845184,15798272
558.611,3339857920,15798272,13872128,282202112,280313856,3339857920,282202112,15798272
559.117,3339677696,15798272,13872128,281931776,279941120,3339677696,281931776,15798272
559.623,3339804672,15798272,13872128,282193920,280305664,3339804672,282193920,15798272
560.129,3339366400,15798272,13872128,281899008,279941120,3339366400,281899008,15798272
560.635,3339644928,15798272,13880320,281976832,279945216,3339644928,281976832,15798272
561.141,3339595776,15798272,13880320,281976832,279941120,3339595776,281976832,15798272
561.647,3339653120,15798272,13880320,281952256,279945216,3339657216,281952256,15798272
562.155,3339599872,15798272,13880320,281952256,279941120,3339599872,281952256,15798272
562.662,3339661312,15798272,13880320,281919488,279949312,3339661312,281919488,15798272
563.168,3339595776,15798272,13880320,281919488,279945216,3339595776,281919488,15798272
563.676,3339395072,15798272,13880320,281866240,279949312,3339395072,281866240,15798272
564.182,3339337728,15798272,13880320,281866240,279945216,3339337728,281866240,15798272
564.688,3339362304,15798272,13880320,281862144,279945216,3339374592,281862144,15798272
565.195,3339309056,15798272,13880320,281862144,279945216,3339309056,281862144,15798272
565.701,3339321344,15798272,13880320,281948160,279945216,3339321344,281948160,15798272
566.207,3339534336,15798272,13880320,281948160,279945216,3339534336,281948160,15798272
566.713,3339489280,15798272,13880320,281788416,279859200,3339505664,281788416,15798272
567.219,3339444224,15798272,13880320,281788416,279863296,3339444224,281788416,15798272
567.725,3339227136,15798272,13880320,281915392,279867392,3339227136,281915392,15798272
568.233,3339444224,15798272,13880320,281915392,279867392,3339444224,281915392,15798272
568.739,3339452416,15798272,13880320,281772032,279871488,3339452416,281772032,15798272
569.246,3339419648,15798272,13880320,281772032,279871488,3339419648,281772032,15798272
569.752,3339436032,15798272,13880320,281759744,279875584,3339468800,281759744,15798272
570.261,3339427840,15798272,13880320,281890816,279875584,3339427840,281890816,15798272
570.767,3339395072,15798272,13880320,282017792,279875584,3339395072,282017792,15798272
571.273,3339386880,15798272,13880320,282017792,279875584,3339386880,282017792,15798272
571.779,3339427840,15798272,13880320,281731072,279875584,3339427840,281731072,15798272
572.286,3339403264,15798272,13880320,281862144,279883776,3339403264,281862144,15798272
572.792,3339399168,15798272,13880320,281849856,279891968,3339399168,281849856,15798272
573.298,3339382784,15798272,13880320,281849856,279883776,3339382784,281849856,15798272
573.805,3339558912,15798272,13880320,281804800,279908352,3339558912,281804800,15798272
574.311,3339530240,15798272,13880320,281804800,279904256,3339530240,281804800,15798272
574.818,3339767808,15798272,13880320,281792512,279916544,3339767808,281792512,15798272
575.325,3339759616,15798272,13880320,281792512,279908352,3339759616,281792512,15798272
575.831,3339489280,15798272,13880320,281923584,279912448,3339489280,281923584,15798272
576.337,3339431936,15798272,13880320,281780224,279908352,3339431936,281780224,15798272
576.843,3339681792,15798272,13880320,281903104,279932928,3339681792,281903104,15798272
577.350,3339669504,15798272,13880320,281903104,279920640,3339669504,281903104,15798272
577.879,3339399168,15798272,13880320,281899008,279949312,3339399168,281899008,15798272
578.389,3339382784,15798272,13880320,281899008,279932928,3339382784,281899008,15798272
578.895,3339636736,15798272,13880320,281853952,279932928,3339636736,281853952,15798272
579.402,3340333056,15798272,13880320,282509312,280657920,3340333056,282509312,15798272
579.908,3340324864,15798272,13880320,282615808,280666112,3340324864,282615808,15798272
580.415,3340324864,15798272,13880320,282615808,280666112,3340324864,282615808,15798272
580.922,3340595200,15798272,13880320,282599424,280666112,3340595200,282599424,15798272
581.428,3340566528,15798272,13880320,282599424,280666112,3340566528,282599424,15798272
581.934,3340517376,15798272,13880320,282689536,280666112,3340517376,282689536,15798272
582.441,3340517376,15798272,13880320,282689536,280666112,3340517376,282689536,15798272
582.947,3340500992,15798272,13880320,282529792,280666112,3340500992,282529792,15798272
583.453,3340500992,15798272,13880320,282529792,280666112,3340500992,282529792,15798272
583.959,3340234752,15798272,13880320,282624000,280666112,3340234752,282624000,15798272
584.466,3340476416,15798272,13880320,282624000,280666112,3340476416,282624000,15798272
584.972,3340181504,15798272,13880320,282742784,280666112,3340181504,282742784,15798272
585.479,3340169216,15798272,13880320,282742784,280666112,3340169216,282742784,15798272
585.984,3340210176,15798272,13880320,282738688,280666112,3340210176,282738688,15798272
586.491,3340181504,15798272,13880320,282738688,280666112,3340181504,282738688,15798272
586.996,3340189696,15798272,13880320,282574848,280666112,3340189696,282574848,15798272
587.503,3340189696,15798272,13880320,282574848,280666112,3340189696,282574848,15798272
588.010,3340488704,15798272,13880320,282681344,280670208,3340488704,282681344,15798272
588.517,3340488704,15798272,13880320,282681344,280670208,3340488704,282681344,15798272
589.022,3339776000,15798272,13880320,281796608,279969792,3339776000,281796608,15798272
589.529,3340144640,15798272,13880320,282296320,280358912,3340144640,282296320,15798272
590.039,3340083200,15798272,13880320,282255360,280293376,3340083200,282255360,15798272
590.545,3340161024,15798272,13880320,282497024,280576000,3340161024,282497024,15798272
591.051,3340402688,15798272,13900800,282468352,280535040,3340402688,282468352,15798272
591.558,3340365824,15798272,13900800,282468352,280518656,3340365824,282468352,15798272
592.063,3340361728,15798272,13900800,282468352,280535040,3340361728,282468352,15798272
592.570,3341582336,15798272,13900800,283881472,281964544,3341598720,283881472,15798272
593.076,3341602816,15798272,13900800,284008448,282013696,3341602816,284008448,15798272
593.582,3341565952,15798272,13900800,284008448,282017792,3341565952,284008448,15798272
594.093,3341828096,15798272,13900800,284188672,282128384,3341828096,284188672,15798272
594.599,3341803520,15798272,13900800,284188672,282116096,3341803520,284188672,15798272
595.107,3341737984,15798272,13900800,284155904,282120192,3341778944,284155904,15798272
595.613,3341729792,15798272,13900800,284155904,282120192,3341729792,284155904,15798272
596.121,3342032896,15798272,13900800,284151808,282128384,3342082048,284151808,15798272
596.627,3342032896,15798272,13900800,284151808,282128384,3342032896,284151808,15798272
597.133,3341996032,15798272,13900800,284250112,282124288,3341840384,284250112,15798272
597.640,3341959168,15798272,13900800,284250112,282144768,3341959168,284250112,15798272
598.147,3341725696,15798272,13900800,284229632,282128384,3341819904,284229632,15798272
598.654,3342225408,15798272,13900800,284229632,282484736,3341705216,284229632,15798272
599.161,3341688832,15798272,13900800,284213248,282148864,3341815808,284213248,15798272
599.669,3342311424,15798272,13900800,284344320,282501120,3342311424,284344320,15798272
600.176,3342041088,15798272,13900800,284082176,282144768,3341848576,284082176,15798272
600.682,3341848576,15798272,13900800,284475392,282152960,3342184448,284475392,15798272
601.188,3341791232,15798272,13900800,284188672,282144768,3341791232,284188672,15798272
601.695,3341910016,15798272,13900800,284176384,282152960,3341910016,284176384,15798272
602.201,3342045184,15798272,13900800,284176384,282144768,3342045184,284176384,15798272
602.708,3341860864,15798272,13900800,284155904,282152960,3341860864,284155904,15798272
603.215,3341959168,15798272,13900800,284155904,282144768,3341959168,284155904,15798272
603.721,3341725696,15798272,13900800,284286976,282152960,3341725696,284286976,15798272
604.229,3341660160,15798272,13900800,284286976,282144768,3341660160,284286976,15798272
604.735,3341778944,15798272,13900800,284094464,282152960,3341778944,284094464,15798272
605.241,3341864960,15798272,13900800,284094464,282144768,3341864960,284094464,15798272
605.748,3341967360,15798272,13900800,284221440,282152960,3341967360,284221440,15798272
606.254,3341918208,15798272,13900800,284086272,282144768,3341918208,284086272,15798272
606.760,3341819904,15798272,13900800,284061696,282157056,3341819904,284061696,15798272
607.266,3341803520,15798272,13900800,284061696,282148864,3341803520,284061696,15798272
607.773,3342073856,15798272,13900800,284176384,282152960,3342106624,284176384,15798272
608.279,3342061568,15798272,13900800,284176384,282148864,3342061568,284176384,15798272
608.785,3341942784,15798272,13900800,284110848,282152960,3341942784,284110848,15798272
609.292,3340488704,15798272,13900800,282861568,280719360,3340488704,282861568,15798272
609.870,3340234752,15798272,13900800,282718208,280723456,3340234752,282718208,15798272
610.376,3340468224,15798272,13900800,282718208,280731648,3340468224,282718208,15798272
610.882,3344084992,15798272,13900800,282689536,280727552,3344084992,282689536,15798272
611.388,3343085568,15798272,13900800,282689536,280723456,3343093760,282689536,15798272
611.894,3344007168,15798272,13900800,282775552,280739840,3344007168,282775552,15798272
612.400,3343765504,15798272,13900800,282775552,280748032,3343765504,282775552,15798272
612.906,3343806464,15798272,13900800,282763264,280748032,3343806464,282763264,15798272
613.412,3358457856,15798272,13900800,282763264,280748032,3358208000,282763264,15798272
613.918,3356815360,15798272,13900800,282734592,280756224,3356815360,282734592,15798272
614.426,3356839936,15798272,13900800,282734592,280748032,3356839936,282734592,15798272
614.932,3356712960,15798272,13900800,282824704,280809472,3356725248,282824704,15798272
615.438,3356545024,15798272,13900800,282824704,280764416,3356545024,282824704,15798272
615.944,3356823552,15798272,13900800,282820608,280801280,3356823552,282820608,15798272
616.451,3343667200,15798272,13900800,282820608,280764416,3343433728,282820608,15798272
616.958,3343618048,15798272,13900800,282779648,280805376,3343634432,282779648,15798272
617.471,3344408576,15798272,13900800,282779648,280768512,3344535552,282779648,15798272
617.977,3347173376,15798272,13900800,282763264,280805376,3347173376,282763264,15798272
618.484,3357753344,15798272,13900800,282763264,280772608,3357753344,282763264,15798272
618.990,3356962816,15798272,13900800,283136000,281145344,3356962816,283136000,15798272
619.502,3356991488,15798272,13900800,283136000,281112576,3357065216,283136000,15798272
620.009,3354181632,15798272,13900800,283119616,281133056,3354181632,283119616,15798272
620.516,3353751552,15798272,13900800,283119616,281112576,3353751552,283119616,15798272
621.022,3353559040,15798272,13900800,283054080,281133056,3353559040,283054080,15798272
621.530,3353714688,15798272,13900800,283054080,281112576,3353468928,283054080,15798272
622.036,3353862144,15798272,13900800,283185152,281133056,3353870336,283185152,15798272
622.545,3353690112,15798272,13900800,283185152,281112576,3353731072,283185152,15798272
623.052,3353784320,15798272,13900800,283123712,281112576,3353784320,283123712,15798272
623.558,3353640960,15798272,13900800,283123712,281112576,3353681920,283123712,15798272
624.064,3353731072,15798272,13900800,283119616,281112576,3353731072,283119616,15798272
624.571,3353595904,15798272,13900800,283119616,281116672,3353595904,283119616,15798272
625.077,3353772032,15798272,13900800,283205632,281116672,3353772032,283205632,15798272
625.583,3353710592,15798272,13900800,283205632,281116672,3353710592,283205632,15798272
626.090,3353526272,15798272,13900800,283176960,281120768,3353526272,283176960,15798272
626.597,3353489408,15798272,13900800,283176960,281120768,3353489408,283176960,15798272
627.103,3353546752,15798272,13900800,283115520,281120768,3353546752,283115520,15798272
627.610,3353505792,15798272,13900800,283115520,281120768,3353505792,283115520,15798272
628.116,3353542656,15798272,13900800,283324416,281120768,3353542656,283324416,15798272
628.622,3353485312,15798272,13900800,283324416,281120768,3353485312,283324416,15798272
629.128,3343839232,15798272,13900800,282841088,280805376,3343839232,282841088,15798272
629.635,3344064512,15798272,13900800,282841088,280805376,3344064512,282841088,15798272
630.141,3343888384,15798272,13900800,282796032,280817664,3343888384,282796032,15798272
630.647,3344097280,15798272,13900800,282927104,280817664,3344097280,282927104,15798272
631.153,3344117760,15798272,13900800,282914816,280817664,3344117760,282914816,15798272
631.659,3347783680,15798272,13900800,286531584,284553216,3347783680,286531584,15798272
632.166,3347836928,15798272,13900800,286511104,284557312,3347836928,286511104,15798272
632.672,3348017152,15798272,13900800,286511104,284565504,3348017152,286511104,15798272
633.180,3347808256,15798272,13900800,286601216,284565504,3347808256,286601216,15798272
633.686,3347726336,15798272,13900800,286601216,284565504,3347726336,286601216,15798272
634.192,3347816448,15798272,13900800,286584832,284569600,3347816448,286584832,15798272
634.698,3347787776,15798272,13900800,286584832,284573696,3347787776,286584832,15798272
635.204,3347824640,15798272,13913088,286699520,284610560,3347824640,286699520,15798272
635.711,3347791872,15798272,13913088,286699520,284610560,3347791872,286699520,15798272
636.217,3347910656,15798272,13913088,286683136,284614656,3347910656,286683136,15798272
636.724,3349819392,15798272,13913088,286683136,284635136,3349737472,286683136,15798272
637.230,3347824640,15798272,13913088,286650368,284626944,3347824640,286650368,15798272
637.736,3347890176,15798272,13913088,286650368,284631040,3347890176,286650368,15798272
638.242,3347980288,15798272,13913088,286625792,284631040,3347980288,286625792,15798272
638.748,3348926464,15798272,13913088,287019008,285028352,3348926464,287019008,15798272
639.254,3348459520,15798272,13913088,286724096,284635136,3348459520,286724096,15798272
639.760,3348869120,15798272,13913088,287117312,285016064,3348869120,287117312,15798272
640.266,3347947520,15798272,13913088,286711808,284635136,3347947520,286711808,15798272
640.772,3361116160,15798272,13913088,286707712,284643328,3361361920,287105024,15798272
641.279,3360804864,15798272,13913088,286707712,284635136,3360804864,286707712,15798272
641.785,3360915456,15798272,13913088,286679040,284643328,3360915456,286679040,15798272
642.292,3361062912,15798272,13913088,286679040,284635136,3361062912,286679040,15798272
642.798,3360903168,15798272,13913088,286642176,284643328,3360903168,286642176,15798272
643.304,3360817152,15798272,13913088,286642176,284635136,3360817152,286642176,15798272
643.810,3360870400,15798272,13913088,286642176,284643328,3360870400,286642176,15798272
644.317,3360784384,15798272,13913088,286642176,284635136,3360784384,286642176,15798272
644.823,3360866304,15798272,13913088,286625792,284643328,3360866304,286625792,15798272
645.330,3360800768,15798272,13913088,286625792,284635136,3360800768,286625792,15798272
645.836,3360681984,15798272,13913088,286732288,284643328,3360681984,286732288,15798272
646.345,3361771520,15798272,13913088,286732288,284635136,3361771520,286732288,15798272
646.851,3347939328,15798272,13913088,286720000,284643328,3347939328,286720000,15798272
647.358,3348598784,15798272,13913088,286720000,284635136,3348598784,286720000,15798272
647.864,3348480000,15798272,13913088,286699520,284643328,3348480000,286699520,15798272
648.371,3347886080,15798272,13913088,286699520,284639232,3347886080,286699520,15798272
648.881,3358171136,15798272,13913088,283881472,281890816,3358171136,283881472,15798272
649.387,3358199808,15798272,13913088,283881472,281886720,3358199808,283881472,15798272
649.893,3358310400,15798272,13913088,283856896,281899008,3358310400,283856896,15798272
650.400,3358191616,15798272,13913088,283856896,281907200,3358191616,283856896,15798272
650.907,3358265344,15798272,13913088,283848704,281911296,3358265344,283848704,15798272
651.413,3358183424,15798272,13913088,283979776,281911296,3358183424,283979776,15798272
651.920,3359002624,15798272,13913088,283967488,281923584,3359002624,283967488,15798272
652.426,3358793728,15798272,13913088,283967488,281927680,3358793728,283967488,15798272
652.933,3359002624,15798272,13913088,283914240,281952256,3358781440,283914240,15798272
653.439,3347357696,15798272,13913088,283914240,281952256,3347357696,283914240,15798272
653.945,3345842176,15798272,13913088,284045312,281968640,3345842176,284045312,15798272
654.451,3345981440,15798272,13913088,283901952,281948160,3345981440,283901952,15798272
654.957,3345772544,15798272,13913088,284020736,282025984,3345772544,284020736,15798272
655.464,3345637376,15798272,13913088,284020736,281972736,3345719296,284020736,15798272
655.970,3345813504,15798272,13913088,284147712,282009600,3345813504,284147712,15798272
656.478,3346767872,15798272,13913088,284147712,281976832,3347091456,284147712,15798272
656.984,3354914816,15798272,13913088,284135424,282013696,3354914816,284135424,15798272
657.490,3354996736,15798272,13913088,283992064,281968640,3355004928,283992064,15798272
657.996,3354832896,15798272,13913088,284078080,282005504,3354832896,284078080,15798272
658.503,3354734592,15798272,13913088,284078080,281980928,3354734592,284078080,15798272
659.010,3354664960,15798272,13913088,284028928,282017792,3354533888,284028928,15798272
659.517,3354693632,15798272,13913088,284028928,281980928,3354693632,284028928,15798272
660.023,3354767360,15798272,13913088,284016640,281997312,3354767360,284016640,15798272
660.530,3345563648,15798272,13913088,284016640,281980928,3345563648,284016640,15798272
661.036,3345657856,15798272,13913088,283983872,281997312,3345657856,283983872,15798272
661.542,3345559552,15798272,13913088,283983872,281980928,3345559552,283983872,15798272
662.049,3345682432,15798272,13913088,284086272,282001408,3345682432,284086272,15798272
662.555,3345571840,15798272,13913088,283955200,281985024,3345571840,283955200,15798272
663.061,3345371136,15798272,13913088,284053504,282001408,3345371136,284053504,15798272
663.568,3345498112,15798272,13913088,284053504,281976832,3345498112,284053504,15798272
664.074,3345575936,15798272,13913088,284037120,281993216,3345575936,284037120,15798272
664.580,3345481728,15798272,13913088,284037120,281976832,3345481728,284037120,15798272
665.086,3345534976,15798272,13913088,283987968,281993216,3345534976,283987968,15798272
665.593,3345440768,15798272,13913088,283987968,281976832,3345440768,283987968,15798272
666.099,3345547264,15798272,13913088,283930624,281976832,3345563648,283930624,15798272
666.605,3345723392,15798272,13913088,283930624,281976832,3345723392,283930624,15798272
667.111,3345530880,15798272,13913088,283926528,281976832,3345530880,283926528,15798272
667.618,3345711104,15798272,13913088,284057600,281976832,3345711104,284057600,15798272
668.124,3345539072,15798272,13913088,284147712,281980928,3345539072,284147712,15798272
668.630,3345702912,15798272,13913088,284016640,281980928,3345707008,284016640,15798272
669.137,3345547264,15798272,13913088,284016640,281985024,3345547264,284016640,15798272
669.651,3345457152,15798272,13913088,284016640,281989120,3345457152,284016640,15798272
670.157,3345571840,15798272,13913088,284016640,282001408,3345571840,284016640,15798272
670.664,3345707008,15798272,13913088,284016640,282005504,3345707008,284016640,15798272
671.170,3345530880,15798272,13913088,284004352,282005504,3345530880,284004352,15798272
671.676,3345432576,15798272,13913088,284004352,282005504,3345432576,284004352,15798272
672.183,3345666048,15798272,13913088,284119040,282013696,3345666048,284119040,15798272
672.689,3345559552,15798272,13913088,284119040,282030080,3345559552,284119040,15798272
673.195,3345649664,15798272,13913088,283963392,282030080,3345649664,283963392,15798272
673.705,3345555456,15798272,13913088,283963392,282030080,3345555456,283963392,15798272
674.211,3345891328,15798272,13913088,284090368,282038272,3345891328,284090368,15798272
674.717,3345813504,15798272,13913088,284090368,282046464,3345813504,284090368,15798272
675.224,3345637376,15798272,13913088,284184576,282050560,3345637376,284184576,15798272
675.730,3345510400,15798272,13913088,284053504,282054656,3345510400,284053504,15798272
676.236,3345604608,15798272,13913088,284028928,282062848,3345604608,284028928,15798272
676.742,3345735680,15798272,13913088,284028928,282071040,3345735680,284028928,15798272
677.248,3345809408,15798272,13913088,284102656,282071040,3345809408,284102656,15798272
677.754,3345731584,15798272,13913088,284102656,282079232,3345731584,284102656,15798272
678.260,3345567744,15798272,13913088,284078080,282071040,3345567744,284078080,15798272
678.768,3345756160,15798272,13913088,284078080,282071040,3345756160,284078080,15798272
679.274,3345571840,15798272,13913088,284028928,282075136,3345571840,284028928,15798272
679.780,3345711104,15798272,13913088,284028928,282075136,3345711104,284028928,15798272
680.286,3345567744,15798272,13913088,284106752,282075136,3345567744,284106752,15798272
680.793,3345735680,15798272,13913088,284106752,282075136,3345735680,284106752,15798272
681.299,3346501632,15798272,13913088,284831744,282923008,3346501632,284831744,15798272
681.806,3346628608,15798272,13913088,284831744,282935296,3346628608,284831744,15798272
682.312,3346501632,15798272,13913088,284950528,282935296,3346501632,284950528,15798272
682.818,3346358272,15798272,13913088,284950528,282935296,3346358272,284950528,15798272
683.324,3346710528,15798272,13913088,284925952,282935296,3346710528,284925952,15798272
683.831,3346620416,15798272,13913088,284925952,282935296,3346620416,284925952,15798272
684.337,3346702336,15798272,13913088,285057024,282935296,3346702336,285057024,15798272
684.843,3346604032,15798272,13913088,285057024,282935296,3346604032,285057024,15798272
685.349,3346710528,15798272,13913088,285003776,282935296,3346710528,285003776,15798272
685.856,3346898944,15798272,13913088,285003776,283283456,3346636800,285003776,15798272
686.362,3346497536,15798272,13913088,285114368,282935296,3346497536,285114368,15798272
686.868,3346853888,15798272,13913088,285376512,283320320,3346853888,285376512,15798272
687.374,3346669568,15798272,13913088,285073408,282939392,3346673664,285073408,15798272
687.887,3347107840,15798272,13913088,285335552,283312128,3347116032,285335552,15798272
688.399,3346698240,15798272,13913088,285028352,282947584,3346698240,285028352,15798272
688.905,3347099648,15798272,13913088,285290496,283303936,3347099648,285290496,15798272
689.411,3346698240,15798272,13913088,285011968,282947584,3346698240,285011968,15798272
689.917,3347066880,15798272,13913088,285405184,283303936,3347066880,285405184,15798272
690.423,3346661376,15798272,13913088,284995584,282959872,3346661376,284995584,15798272
690.929,3347058688,15798272,13913088,285257728,283320320,3347058688,285257728,15798272
691.435,3345858560,15798272,13913088,284192768,282177536,3345858560,284192768,15798272
691.941,3345920000,15798272,13913088,284172288,282210304,3346030592,284172288,15798272
692.448,3345825792,15798272,13913088,284172288,282193920,3345825792,284172288,15798272
692.954,3346120704,15798272,13913088,284155904,282210304,3346128896,284155904,15798272
693.460,3346051072,15798272,13913088,284155904,282210304,3346051072,284155904,15798272
693.966,3345842176,15798272,13913088,284250112,282218496,3345842176,284250112,15798272
694.473,3345776640,15798272,13913088,284250112,282193920,3345776640,284250112,15798272
694.979,3345977344,15798272,13913088,284241920,282279936,3345977344,284241920,15798272
695.485,3346128896,15798272,13913088,284241920,282230784,3346128896,284241920,15798272
695.992,3345887232,15798272,13913088,284352512,282275840,3345887232,284352512,15798272
696.498,3346038784,15798272,13913088,284217344,282243072,3346038784,284217344,15798272
697.004,3345891328,15798272,13913088,284336128,282284032,3345891328,284336128,15798272
697.554,3345928192,15798272,13913088,284336128,282238976,3345928192,284336128,15798272
698.060,3346046976,15798272,13913088,284430336,282238976,3346046976,284430336,15798272
698.567,3346030592,15798272,13913088,284430336,282238976,3346034688,284430336,15798272
699.074,3346083840,15798272,13913088,284266496,282251264,3346083840,284266496,15798272
699.580,3346083840,15798272,13913088,284266496,282251264,3346083840,284266496,15798272
700.087,3346046976,15798272,13913088,284385280,282255360,3346046976,284385280,15798272
700.593,3345981440,15798272,13913088,284385280,282255360,3345981440,284385280,15798272
701.100,3359145984,15798272,13913088,284213248,282255360,3359145984,284213248,15798272
701.611,3359080448,15798272,13913088,284213248,282255360,3359080448,284213248,15798272
702.117,3358879744,15798272,13913088,284323840,282259456,3358879744,284323840,15798272
702.623,3358879744,15798272,13913088,284188672,282259456,3358879744,284188672,15798272
703.129,3359121408,15798272,13913088,284262400,282259456,3359121408,284262400,15798272
703.635,3358879744,15798272,13913088,284262400,282259456,3358879744,284262400,15798272
704.142,3358875648,15798272,13913088,284258304,282259456,3358875648,284258304,15798272
704.648,3358859264,15798272,13913088,284258304,282259456,3358859264,284258304,15798272
705.155,3358920704,15798272,13913088,284372992,282259456,3358920704,284372992,15798272
705.661,3359100928,15798272,13913088,284372992,282259456,3359100928,284372992,15798272
706.167,3358912512,15798272,13917184,284348416,282259456,3358912512,284348416,15798272
706.673,3358859264,15798272,13917184,284213248,282259456,3358859264,284213248,15798272
707.180,3346075648,15798272,13917184,284299264,282267648,3346075648,284299264,15798272
707.686,3346067456,15798272,13917184,284299264,282267648,3346067456,284299264,15798272
708.192,3346116608,15798272,13917184,284295168,282267648,3346116608,284295168,15798272
708.699,3346108416,15798272,13917184,284295168,282267648,3346108416,284295168,15798272
709.205,3345915904,15798272,13917184,284246016,282263552,3345915904,284246016,15798272
709.712,3345903616,15798272,13917184,284246016,282263552,3345903616,284246016,15798272
710.218,3345997824,15798272,13917184,284332032,282271744,3345997824,284332032,15798272
710.724,3345989632,15798272,13917184,284332032,282275840,3345989632,284332032,15798272
711.231,3346100224,15798272,13917184,284311552,282275840,3346100224,284311552,15798272
711.737,3346112512,15798272,13917184,284311552,282275840,3346112512,284311552,15798272
712.243,3346001920,15798272,13917184,284393472,282324992,3346001920,284393472,15798272
712.749,3346214912,15798272,13917184,284225536,282288128,3346214912,284225536,15798272
713.256,3345977344,15798272,13917184,284336128,282292224,3345977344,284336128,15798272
713.762,3345866752,15798272,13917184,284336128,282292224,3345866752,284336128,15798272
714.268,3358773248,15798272,13917184,284311552,282296320,3358773248,284311552,15798272
714.775,3359232000,15798272,13917184,284311552,282304512,3359232000,284311552,15798272
715.282,3359162368,15798272,13917184,284418048,282345472,3359162368,284418048,15798272
715.788,3359088640,15798272,13917184,284418048,282349568,3359088640,284418048,15798272
716.294,3359092736,15798272,13917184,284381184,282349568,3359113216,284381184,15798272
716.801,3359002624,15798272,13917184,284368896,282357760,3359002624,284368896,15798272
717.307,3359023104,15798272,13917184,284360704,282349568,3359023104,284360704,15798272
717.814,3359334400,15798272,13917184,284360704,282357760,3359334400,284360704,15798272
718.320,3359272960,15798272,13917184,284454912,282357760,3359272960,284454912,15798272
718.826,3346968576,15798272,13917184,284323840,282361856,3346972672,284323840,15798272
719.333,3346456576,15798272,13917184,284430336,282361856,3346456576,284430336,15798272
719.840,3348078592,15798272,13917184,284430336,282361856,3348078592,284430336,15798272
720.346,3348627456,15798272,13917184,284413952,282365952,3348627456,284413952,15798272
720.853,3348557824,15798272,13917184,284413952,282365952,3348557824,284413952,15798272
721.359,3348635648,15798272,13917184,284368896,282361856,3348639744,284368896,15798272
721.865,3348590592,15798272,13917184,284368896,282361856,3348590592,284368896,15798272
722.371,3348533248,15798272,13917184,284471296,282361856,3348533248,284471296,15798272
722.878,3351207936,15798272,13917184,284336128,282361856,3351207936,284336128,15798272
723.397,3346624512,15798272,13917184,284442624,282361856,3346624512,284442624,15798272
723.904,3346493440,15798272,13917184,284442624,282361856,3346493440,284442624,15798272
724.410,3346538496,15798272,13917184,284442624,282361856,3346538496,284442624,15798272
724.917,3346284544,15798272,13917184,284442624,282361856,3346448384,284442624,15798272
725.423,3346673664,15798272,13917184,284409856,282361856,3346673664,284409856,15798272
725.929,3346542592,15798272,13917184,284409856,282361856,3346542592,284409856,15798272
726.436,3347267584,15798272,13896704,284499968,282351616,3347267584,284499968,15798272
